document_id,entropy
8087,2.9779588157913093
17437,2.7438872090732325
5035,2.517323894947007
21812,2.590141027826325
6234,2.762059800809633
1947,2.9766222405421185
18206,1.8867500414702632
14076,3.0016201246765757
14283,2.8172959498187273
23620,2.483279741343611
14617,2.6091859634604933
22421,2.7259407664527036
22376,2.5012816230631723
1901,2.741436335645693
10611,3.093621993668448
11666,2.7594571605026323
20462,2.9125748308411974
12295,2.5655911152987216
23039,2.8010884258658098
14170,2.828443974746388
8459,2.884302811353171
25168,2.5363916615029254
25392,2.796693523357878
22809,2.735453734367233
26426,2.8113616636935306
24011,3.1838454022243914
8164,3.0388758788025525
23084,2.6495882606912735
20962,2.947334466127068
12574,2.701995950515029
312,2.905644208993709
2622,2.9085975096503387
10880,1.9212516226356646
10146,2.884310006317839
5940,2.9514113421096098
14443,2.196793469230384
9779,2.56544941244802
11290,2.7109720502051493
24355,3.022065052053537
6417,2.741077487807946
21183,3.1517949465596313
3068,2.697790238509657
15878,2.8453453083874143
13130,3.0626337191469237
4097,2.6668187100283123
11192,2.8578197421415026
23516,3.0040493018230663
26266,2.5154427527878327
10515,2.992703306278978
7948,2.892276669437512
20386,2.595836552261004
22041,2.671975540475596
23503,2.733965492102738
23838,3.0567406726103497
3053,2.798940946831106
15971,3.094878961852454
9358,2.792351961432567
10802,2.6268056209245416
2300,2.838512245695498
12282,3.2855097521582435
19685,2.6457222479652014
17530,2.7395939393835427
3840,2.933912206809785
24020,2.921124013814842
4015,3.051581319799752
23854,2.867024189028532
22578,3.058823780197259
5013,2.544783433149687
9407,2.7762072938938105
5706,2.8982262209739935
9626,2.7408812972410703
25224,2.9411067620632663
22242,2.642027868853469
9722,3.0242590634445623
9757,2.817391603908032
9818,2.9707057964653862
1427,2.9164317271853606
18751,2.8508920084142124
19701,2.8607161781937935
23910,2.8721128637221907
10726,2.841824353430326
13495,2.950143911986429
7439,2.4718200783565996
20236,2.6461458493285988
4424,2.6204784868920648
9384,3.1048551807519447
26877,2.7973815076666377
12645,3.120907138905742
11369,2.809972824688566
8023,2.1269289335556754
12864,2.6649825047832874
22554,2.6163847636288655
20442,3.0224892348182664
17821,2.2592684559739227
21050,2.6711672639144015
2171,2.365846090342212
2388,2.8960164789673835
20726,2.905006628802456
8100,2.8747741360122303
17362,2.5436133001926438
12077,2.8016417727706293
3503,2.4040593464769704
8079,2.893132706350827
19153,2.156937380917642
14227,2.766399237533714
5934,2.5202864699068517
16228,1.9182642313917049
21446,2.8366318749511508
5107,1.6148386523196498
22515,2.4689095926942337
4336,2.6845045647201657
2141,2.872860497075685
4186,2.7559174964288204
6455,2.797296085548579
6939,2.3611759609841494
23082,2.033086444719977
20107,1.9642471840864488
22463,2.767923493017317
9892,2.9286727077621837
5683,3.0204354650507246
12366,2.837515922310756
20431,3.086324754709892
752,2.818473399934089
6442,2.7665589284678846
2508,3.0002001692469284
5345,2.482519673521625
21917,2.6620408276378127
23178,2.9774226632938574
20844,2.9663343233701442
10240,2.7910105251130997
7745,2.993534473010977
7828,2.906699362473032
10418,2.994773606552989
12072,2.3801754162107827
15501,2.683029224192981
6551,2.8499100427041815
11955,2.8693936636829647
15584,2.58909025068552
