threshold,fpr,tpr
0.90792787,0.03128000,0.25248000
0.90805191,0.03128000,0.25224000
0.90807825,0.03128000,0.25192000
0.90806437,0.03128000,0.25216000
0.90806705,0.03128000,0.25208000
0.90802342,0.03128000,0.25232000
0.90821689,0.03128000,0.25168000
0.90820229,0.03128000,0.25184000
0.90799952,0.03128000,0.25240000
0.90821666,0.03128000,0.25176000
0.90786821,0.03136000,0.25256000
0.90792692,0.03136000,0.25248000
0.90783453,0.03144000,0.25272000
0.90783846,0.03144000,0.25256000
0.90783465,0.03144000,0.25264000
0.90781772,0.03152000,0.25272000
0.90779376,0.03152000,0.25280000
0.90778756,0.03160000,0.25280000
0.90748990,0.03168000,0.25360000
0.90749872,0.03168000,0.25352000
0.90741581,0.03168000,0.25384000
0.90743208,0.03168000,0.25376000
0.90739274,0.03168000,0.25392000
0.90750009,0.03168000,0.25344000
0.90772676,0.03168000,0.25304000
0.90743315,0.03168000,0.25368000
0.90768921,0.03168000,0.25312000
0.90752190,0.03168000,0.25336000
0.90761137,0.03168000,0.25328000
0.90766340,0.03168000,0.25320000
0.90775681,0.03168000,0.25288000
0.90774179,0.03168000,0.25296000
0.90778649,0.03168000,0.25280000
0.90738046,0.03176000,0.25400000
0.90738094,0.03176000,0.25392000
0.90731949,0.03184000,0.25408000
0.90736926,0.03184000,0.25400000
0.90731215,0.03184000,0.25416000
0.90695751,0.03192000,0.25480000
0.90718949,0.03192000,0.25432000
0.90698242,0.03192000,0.25472000
0.90726340,0.03192000,0.25424000
0.90718585,0.03192000,0.25440000
0.90702438,0.03192000,0.25456000
0.90714318,0.03192000,0.25448000
0.90730578,0.03192000,0.25416000
0.90698373,0.03192000,0.25464000
0.90671831,0.03200000,0.25496000
0.90677488,0.03200000,0.25488000
0.90677971,0.03200000,0.25480000
0.90658998,0.03208000,0.25544000
0.90670323,0.03208000,0.25496000
0.90661818,0.03208000,0.25520000
0.90669453,0.03208000,0.25504000
0.90661740,0.03208000,0.25528000
0.90667391,0.03208000,0.25512000
0.90660584,0.03208000,0.25536000
0.90631551,0.03216000,0.25648000
0.90649486,0.03216000,0.25592000
0.90646124,0.03216000,0.25600000
0.90644830,0.03216000,0.25608000
0.90658361,0.03216000,0.25544000
0.90654707,0.03216000,0.25576000
0.90655518,0.03216000,0.25560000
0.90656066,0.03216000,0.25552000
0.90634716,0.03216000,0.25640000
0.90653688,0.03216000,0.25584000
0.90631461,0.03216000,0.25656000
0.90644348,0.03216000,0.25616000
0.90640247,0.03216000,0.25624000
0.90639365,0.03216000,0.25632000
0.90618277,0.03224000,0.25728000
0.90619773,0.03224000,0.25720000
0.90625322,0.03224000,0.25672000
0.90624863,0.03224000,0.25688000
0.90626079,0.03224000,0.25664000
0.90630388,0.03224000,0.25656000
0.90622926,0.03224000,0.25696000
0.90622658,0.03224000,0.25704000
0.90616268,0.03224000,0.25736000
0.90609425,0.03224000,0.25744000
0.90621859,0.03224000,0.25712000
0.90586919,0.03232000,0.25776000
0.90602040,0.03232000,0.25744000
0.90601599,0.03232000,0.25752000
0.90589124,0.03232000,0.25768000
0.90585935,0.03232000,0.25784000
0.90589672,0.03232000,0.25760000
0.90584749,0.03240000,0.25792000
0.90585661,0.03240000,0.25784000
0.90583390,0.03240000,0.25800000
0.90580994,0.03240000,0.25808000
0.90580428,0.03248000,0.25808000
0.90579754,0.03248000,0.25816000
0.90567380,0.03256000,0.25848000
0.90568888,0.03256000,0.25840000
0.90557528,0.03256000,0.25872000
0.90561223,0.03256000,0.25864000
0.90567017,0.03256000,0.25856000
0.90555531,0.03256000,0.25880000
0.90551883,0.03256000,0.25888000
0.90573847,0.03256000,0.25832000
0.90575993,0.03256000,0.25816000
0.90575886,0.03256000,0.25824000
0.90546703,0.03264000,0.25912000
0.90548521,0.03264000,0.25904000
0.90545940,0.03264000,0.25928000
0.90550232,0.03264000,0.25896000
0.90550536,0.03264000,0.25888000
0.90546530,0.03264000,0.25920000
0.90544963,0.03272000,0.25928000
0.90543234,0.03272000,0.25936000
0.90543109,0.03280000,0.25936000
0.90539861,0.03280000,0.25944000
0.90537536,0.03288000,0.25952000
0.90532309,0.03288000,0.25976000
0.90536588,0.03288000,0.25960000
0.90521348,0.03288000,0.25992000
0.90528917,0.03288000,0.25984000
0.90535855,0.03288000,0.25968000
0.90538067,0.03288000,0.25944000
0.90505791,0.03296000,0.26024000
0.90504736,0.03296000,0.26032000
0.90521115,0.03296000,0.25992000
0.90504473,0.03296000,0.26040000
0.90497619,0.03296000,0.26048000
0.90515929,0.03296000,0.26016000
0.90516847,0.03296000,0.26008000
0.90517646,0.03296000,0.26000000
0.90488082,0.03304000,0.26088000
0.90492201,0.03304000,0.26072000
0.90495843,0.03304000,0.26048000
0.90484244,0.03304000,0.26104000
0.90491682,0.03304000,0.26080000
0.90482986,0.03304000,0.26112000
0.90493238,0.03304000,0.26056000
0.90485936,0.03304000,0.26096000
0.90482247,0.03304000,0.26120000
0.90480119,0.03312000,0.26120000
0.90468496,0.03312000,0.26136000
0.90477484,0.03312000,0.26128000
0.90463072,0.03312000,0.26152000
0.90464926,0.03312000,0.26144000
0.90461600,0.03320000,0.26152000
0.90451032,0.03320000,0.26200000
0.90460825,0.03320000,0.26168000
0.90460932,0.03320000,0.26160000
0.90460575,0.03320000,0.26176000
0.90457422,0.03320000,0.26184000
0.90454328,0.03320000,0.26192000
0.90449607,0.03328000,0.26208000
0.90450889,0.03328000,0.26200000
0.90447485,0.03328000,0.26216000
0.90416336,0.03336000,0.26320000
0.90414482,0.03336000,0.26328000
0.90409148,0.03336000,0.26336000
0.90419436,0.03336000,0.26304000
0.90405577,0.03336000,0.26344000
0.90397686,0.03336000,0.26352000
0.90439987,0.03336000,0.26248000
0.90423840,0.03336000,0.26296000
0.90436512,0.03336000,0.26256000
0.90435755,0.03336000,0.26264000
0.90442121,0.03336000,0.26240000
0.90442765,0.03336000,0.26232000
0.90416861,0.03336000,0.26312000
0.90425175,0.03336000,0.26288000
0.90426308,0.03336000,0.26280000
0.90433627,0.03336000,0.26272000
0.90446156,0.03336000,0.26224000
0.90447366,0.03336000,0.26216000
0.90387821,0.03344000,0.26360000
0.90387011,0.03344000,0.26368000
0.90396851,0.03344000,0.26352000
0.90385383,0.03352000,0.26368000
0.90373451,0.03352000,0.26384000
0.90370876,0.03352000,0.26392000
0.90369028,0.03352000,0.26400000
0.90384334,0.03352000,0.26376000
0.90328991,0.03360000,0.26528000
0.90328968,0.03360000,0.26536000
0.90361661,0.03360000,0.26416000
0.90341467,0.03360000,0.26480000
0.90344656,0.03360000,0.26448000
0.90342981,0.03360000,0.26456000
0.90341157,0.03360000,0.26488000
0.90351760,0.03360000,0.26440000
0.90368873,0.03360000,0.26400000
0.90364689,0.03360000,0.26408000
0.90359569,0.03360000,0.26432000
0.90360463,0.03360000,0.26424000
0.90342027,0.03360000,0.26472000
0.90342480,0.03360000,0.26464000
0.90332109,0.03360000,0.26504000
0.90337712,0.03360000,0.26496000
0.90330911,0.03360000,0.26520000
0.90331525,0.03360000,0.26512000
0.90323919,0.03368000,0.26552000
0.90326297,0.03368000,0.26544000
0.90327060,0.03368000,0.26536000
0.90321553,0.03376000,0.26560000
0.90317672,0.03376000,0.26568000
0.90321720,0.03376000,0.26552000
0.90290058,0.03392000,0.26664000
0.90289319,0.03392000,0.26672000
0.90312588,0.03392000,0.26568000
0.90309858,0.03392000,0.26576000
0.90309441,0.03392000,0.26584000
0.90298367,0.03392000,0.26632000
0.90297306,0.03392000,0.26640000
0.90293217,0.03392000,0.26656000
0.90300030,0.03392000,0.26616000
0.90302265,0.03392000,0.26608000
0.90296626,0.03392000,0.26648000
0.90307331,0.03392000,0.26600000
0.90308434,0.03392000,0.26592000
0.90286732,0.03392000,0.26680000
0.90299201,0.03392000,0.26624000
0.90286005,0.03400000,0.26680000
0.90276104,0.03400000,0.26704000
0.90276772,0.03400000,0.26696000
0.90277141,0.03400000,0.26688000
0.90273547,0.03408000,0.26712000
0.90271831,0.03408000,0.26720000
0.90264338,0.03408000,0.26744000
0.90271205,0.03408000,0.26728000
0.90265137,0.03408000,0.26736000
0.90275180,0.03408000,0.26704000
0.90258878,0.03416000,0.26752000
0.90259534,0.03416000,0.26744000
0.90249306,0.03424000,0.26760000
0.90258616,0.03424000,0.26752000
0.90226740,0.03432000,0.26792000
0.90225768,0.03432000,0.26800000
0.90222079,0.03432000,0.26816000
0.90222633,0.03432000,0.26808000
0.90248144,0.03432000,0.26760000
0.90245599,0.03432000,0.26768000
0.90240628,0.03432000,0.26776000
0.90239596,0.03432000,0.26784000
0.90217662,0.03440000,0.26816000
0.90215153,0.03448000,0.26816000
0.90210563,0.03456000,0.26832000
0.90210414,0.03456000,0.26840000
0.90213722,0.03456000,0.26816000
0.90211928,0.03456000,0.26824000
0.90199143,0.03456000,0.26872000
0.90209329,0.03456000,0.26848000
0.90206069,0.03456000,0.26856000
0.90205634,0.03456000,0.26864000
0.90193683,0.03464000,0.26904000
0.90197068,0.03464000,0.26896000
0.90197223,0.03464000,0.26888000
0.90197611,0.03464000,0.26872000
0.90190202,0.03472000,0.26912000
0.90180916,0.03472000,0.26936000
0.90193093,0.03472000,0.26904000
0.90176225,0.03472000,0.26944000
0.90186161,0.03472000,0.26928000
0.90188509,0.03472000,0.26920000
0.90175486,0.03480000,0.26944000
0.90163916,0.03480000,0.26952000
0.90162075,0.03480000,0.26960000
0.90159458,0.03488000,0.26960000
0.90155709,0.03488000,0.26976000
0.90158498,0.03488000,0.26968000
0.90153635,0.03496000,0.26976000
0.90150553,0.03496000,0.26984000
0.90145659,0.03496000,0.27000000
0.90146530,0.03496000,0.26992000
0.90144557,0.03504000,0.27000000
0.90140581,0.03512000,0.27032000
0.90144044,0.03512000,0.27000000
0.90143585,0.03512000,0.27008000
0.90140557,0.03512000,0.27040000
0.90141493,0.03512000,0.27024000
0.90142500,0.03512000,0.27016000
0.90126848,0.03520000,0.27072000
0.90133476,0.03520000,0.27040000
0.90133375,0.03520000,0.27048000
0.90127599,0.03520000,0.27064000
0.90132439,0.03520000,0.27056000
0.90119338,0.03528000,0.27080000
0.90126240,0.03528000,0.27072000
0.90118641,0.03528000,0.27088000
0.90097743,0.03536000,0.27136000
0.90104413,0.03536000,0.27120000
0.90101826,0.03536000,0.27128000
0.90105408,0.03536000,0.27112000
0.90106034,0.03536000,0.27104000
0.90106463,0.03536000,0.27096000
0.90117592,0.03536000,0.27088000
0.90074593,0.03544000,0.27176000
0.90090871,0.03544000,0.27136000
0.90088087,0.03544000,0.27152000
0.90076470,0.03544000,0.27160000
0.90075153,0.03544000,0.27168000
0.90072948,0.03544000,0.27184000
0.90090322,0.03544000,0.27144000
0.90068054,0.03552000,0.27192000
0.90060490,0.03552000,0.27208000
0.90059006,0.03552000,0.27216000
0.90058500,0.03552000,0.27224000
0.90058357,0.03552000,0.27232000
0.90065193,0.03552000,0.27200000
0.90070605,0.03552000,0.27184000
0.90057057,0.03560000,0.27240000
0.90057206,0.03560000,0.27232000
0.90053880,0.03568000,0.27240000
0.90052533,0.03576000,0.27248000
0.90050715,0.03576000,0.27256000
0.90052760,0.03576000,0.27240000
0.90050447,0.03584000,0.27256000
0.90047044,0.03584000,0.27264000
0.90018421,0.03592000,0.27336000
0.90034223,0.03592000,0.27288000
0.90018898,0.03592000,0.27328000
0.90026772,0.03592000,0.27296000
0.90026355,0.03592000,0.27304000
0.90038753,0.03592000,0.27272000
0.90040898,0.03592000,0.27264000
0.90023881,0.03592000,0.27312000
0.90020758,0.03592000,0.27320000
0.90035564,0.03592000,0.27280000
0.90012956,0.03600000,0.27352000
0.90011835,0.03600000,0.27360000
0.90018278,0.03600000,0.27336000
0.90013468,0.03600000,0.27344000
0.90008879,0.03600000,0.27368000
0.90006024,0.03608000,0.27384000
0.90005952,0.03608000,0.27392000
0.89984947,0.03608000,0.27424000
0.90003395,0.03608000,0.27400000
0.90006727,0.03608000,0.27376000
0.90008157,0.03608000,0.27368000
0.89987415,0.03608000,0.27416000
0.89997274,0.03608000,0.27408000
0.89984375,0.03616000,0.27424000
0.89981341,0.03616000,0.27432000
0.89981055,0.03624000,0.27432000
0.89974701,0.03624000,0.27440000
0.89951307,0.03632000,0.27504000
0.89973134,0.03632000,0.27440000
0.89965546,0.03632000,0.27464000
0.89965886,0.03632000,0.27456000
0.89949900,0.03632000,0.27512000
0.89956534,0.03632000,0.27496000
0.89957923,0.03632000,0.27488000
0.89960694,0.03632000,0.27472000
0.89960450,0.03632000,0.27480000
0.89969212,0.03632000,0.27448000
0.89948887,0.03640000,0.27512000
0.89948744,0.03648000,0.27512000
0.89937341,0.03648000,0.27528000
0.89936882,0.03648000,0.27536000
0.89943391,0.03648000,0.27520000
0.89936304,0.03656000,0.27536000
0.89933372,0.03656000,0.27552000
0.89934385,0.03656000,0.27544000
0.89928412,0.03664000,0.27568000
0.89925927,0.03664000,0.27576000
0.89925468,0.03664000,0.27584000
0.89933252,0.03664000,0.27552000
0.89931923,0.03664000,0.27560000
0.89924210,0.03672000,0.27584000
0.89924002,0.03680000,0.27584000
0.89918351,0.03680000,0.27592000
0.89917463,0.03680000,0.27600000
0.89901412,0.03688000,0.27632000
0.89895803,0.03688000,0.27648000
0.89915067,0.03688000,0.27608000
0.89915949,0.03688000,0.27600000
0.89897597,0.03688000,0.27640000
0.89908212,0.03688000,0.27624000
0.89913619,0.03688000,0.27616000
0.89891863,0.03696000,0.27648000
0.89883822,0.03696000,0.27680000
0.89884430,0.03696000,0.27672000
0.89888078,0.03696000,0.27664000
0.89890176,0.03696000,0.27656000
0.89883482,0.03704000,0.27688000
0.89880508,0.03704000,0.27704000
0.89883560,0.03704000,0.27680000
0.89880818,0.03704000,0.27696000
0.89872533,0.03712000,0.27728000
0.89876366,0.03712000,0.27704000
0.89874732,0.03712000,0.27712000
0.89873797,0.03712000,0.27720000
0.89859891,0.03712000,0.27744000
0.89872283,0.03712000,0.27736000
0.89857471,0.03712000,0.27752000
0.89852196,0.03720000,0.27760000
0.89855081,0.03720000,0.27752000
0.89846486,0.03720000,0.27768000
0.89836442,0.03728000,0.27824000
0.89841688,0.03728000,0.27792000
0.89842224,0.03728000,0.27768000
0.89839751,0.03728000,0.27800000
0.89839607,0.03728000,0.27808000
0.89831865,0.03728000,0.27840000
0.89836872,0.03728000,0.27816000
0.89841908,0.03728000,0.27784000
0.89835018,0.03728000,0.27832000
0.89831775,0.03736000,0.27840000
0.89824659,0.03736000,0.27872000
0.89828879,0.03736000,0.27856000
0.89830571,0.03736000,0.27848000
0.89826685,0.03736000,0.27864000
0.89822513,0.03744000,0.27872000
0.89813221,0.03752000,0.27896000
0.89814836,0.03752000,0.27888000
0.89818645,0.03752000,0.27880000
0.89820868,0.03752000,0.27872000
0.89804697,0.03760000,0.27928000
0.89808309,0.03760000,0.27920000
0.89811194,0.03760000,0.27912000
0.89812052,0.03760000,0.27896000
0.89811885,0.03760000,0.27904000
0.89797252,0.03760000,0.27936000
0.89794910,0.03768000,0.27944000
0.89797002,0.03768000,0.27936000
0.89786702,0.03776000,0.27968000
0.89794832,0.03776000,0.27944000
0.89784795,0.03776000,0.27984000
0.89792055,0.03776000,0.27952000
0.89787400,0.03776000,0.27960000
0.89786315,0.03776000,0.27976000
0.89776844,0.03784000,0.27984000
0.89773154,0.03792000,0.27984000
0.89744395,0.03800000,0.28032000
0.89742804,0.03800000,0.28040000
0.89741313,0.03800000,0.28048000
0.89745933,0.03800000,0.28024000
0.89748466,0.03800000,0.28000000
0.89747298,0.03800000,0.28008000
0.89752185,0.03800000,0.27992000
0.89755774,0.03800000,0.27984000
0.89746654,0.03800000,0.28016000
0.89739317,0.03808000,0.28056000
0.89739925,0.03808000,0.28048000
0.89736861,0.03816000,0.28056000
0.89734453,0.03824000,0.28064000
0.89736140,0.03824000,0.28056000
0.89732802,0.03832000,0.28072000
0.89729989,0.03832000,0.28080000
0.89734441,0.03832000,0.28064000
0.89724261,0.03840000,0.28088000
0.89726895,0.03840000,0.28080000
0.89720029,0.03840000,0.28096000
0.89716434,0.03840000,0.28104000
0.89715582,0.03848000,0.28104000
0.89709598,0.03856000,0.28136000
0.89701819,0.03856000,0.28168000
0.89693981,0.03856000,0.28184000
0.89692932,0.03856000,0.28192000
0.89709991,0.03856000,0.28120000
0.89711869,0.03856000,0.28112000
0.89706784,0.03856000,0.28152000
0.89705211,0.03856000,0.28160000
0.89712292,0.03856000,0.28104000
0.89707178,0.03856000,0.28144000
0.89709949,0.03856000,0.28128000
0.89695090,0.03856000,0.28176000
0.89689177,0.03856000,0.28200000
0.89687747,0.03856000,0.28208000
0.89686835,0.03864000,0.28208000
0.89681745,0.03872000,0.28208000
0.89681172,0.03872000,0.28216000
0.89679646,0.03880000,0.28232000
0.89680862,0.03880000,0.28224000
0.89681053,0.03880000,0.28216000
0.89677006,0.03888000,0.28232000
0.89671344,0.03896000,0.28232000
0.89665580,0.03896000,0.28240000
0.89662898,0.03904000,0.28248000
0.89660275,0.03904000,0.28256000
0.89663571,0.03904000,0.28240000
0.89651382,0.03912000,0.28264000
0.89647931,0.03912000,0.28272000
0.89658225,0.03912000,0.28256000
0.89639777,0.03920000,0.28304000
0.89646852,0.03920000,0.28280000
0.89640844,0.03920000,0.28296000
0.89642012,0.03920000,0.28288000
0.89647013,0.03920000,0.28272000
0.89633536,0.03928000,0.28312000
0.89620519,0.03928000,0.28320000
0.89634657,0.03928000,0.28304000
0.89620441,0.03928000,0.28328000
0.89618874,0.03928000,0.28336000
0.89608794,0.03936000,0.28352000
0.89617914,0.03936000,0.28336000
0.89617354,0.03936000,0.28344000
0.89598542,0.03944000,0.28368000
0.89603680,0.03944000,0.28360000
0.89605230,0.03944000,0.28352000
0.89590138,0.03952000,0.28376000
0.89592129,0.03952000,0.28368000
0.89588362,0.03952000,0.28384000
0.89579237,0.03952000,0.28392000
0.89557278,0.03960000,0.28440000
0.89578921,0.03960000,0.28392000
0.89566559,0.03960000,0.28424000
0.89566684,0.03960000,0.28416000
0.89575732,0.03960000,0.28408000
0.89575899,0.03960000,0.28400000
0.89558786,0.03960000,0.28432000
0.89502007,0.03968000,0.28504000
0.89500940,0.03968000,0.28512000
0.89553320,0.03968000,0.28440000
0.89517635,0.03968000,0.28488000
0.89504415,0.03968000,0.28496000
0.89535856,0.03968000,0.28472000
0.89529920,0.03968000,0.28480000
0.89542830,0.03968000,0.28456000
0.89538628,0.03968000,0.28464000
0.89549130,0.03968000,0.28448000
0.89499766,0.03976000,0.28512000
0.89493978,0.03976000,0.28536000
0.89495802,0.03976000,0.28528000
0.89485061,0.03976000,0.28552000
0.89490235,0.03976000,0.28544000
0.89495957,0.03976000,0.28520000
0.89481437,0.03976000,0.28576000
0.89480031,0.03976000,0.28584000
0.89479595,0.03976000,0.28592000
0.89481455,0.03976000,0.28568000
0.89483231,0.03976000,0.28560000
0.89474827,0.03984000,0.28592000
0.89473903,0.03984000,0.28600000
0.89470315,0.03984000,0.28616000
0.89471787,0.03984000,0.28608000
0.89457017,0.03992000,0.28624000
0.89463043,0.03992000,0.28616000
0.89453000,0.04000000,0.28632000
0.89456999,0.04000000,0.28624000
0.89450997,0.04008000,0.28640000
0.89448327,0.04008000,0.28648000
0.89451599,0.04008000,0.28632000
0.89448136,0.04016000,0.28648000
0.89442003,0.04016000,0.28656000
0.89440918,0.04016000,0.28664000
0.89432526,0.04024000,0.28664000
0.89430600,0.04032000,0.28664000
0.89407521,0.04040000,0.28720000
0.89411372,0.04040000,0.28704000
0.89418370,0.04040000,0.28696000
0.89407283,0.04040000,0.28728000
0.89423054,0.04040000,0.28688000
0.89410734,0.04040000,0.28712000
0.89424688,0.04040000,0.28680000
0.89428967,0.04040000,0.28664000
0.89427233,0.04040000,0.28672000
0.89406610,0.04048000,0.28728000
0.89396423,0.04048000,0.28736000
0.89395535,0.04056000,0.28736000
0.89387631,0.04056000,0.28744000
0.89313531,0.04064000,0.28936000
0.89353961,0.04064000,0.28824000
0.89316374,0.04064000,0.28928000
0.89351600,0.04064000,0.28832000
0.89383161,0.04064000,0.28744000
0.89344120,0.04064000,0.28848000
0.89349896,0.04064000,0.28840000
0.89367366,0.04064000,0.28768000
0.89354497,0.04064000,0.28816000
0.89356554,0.04064000,0.28808000
0.89358473,0.04064000,0.28792000
0.89357948,0.04064000,0.28800000
0.89322108,0.04064000,0.28912000
0.89325601,0.04064000,0.28904000
0.89326149,0.04064000,0.28896000
0.89328194,0.04064000,0.28888000
0.89373755,0.04064000,0.28752000
0.89372599,0.04064000,0.28760000
0.89320731,0.04064000,0.28920000
0.89333087,0.04064000,0.28872000
0.89343125,0.04064000,0.28856000
0.89334571,0.04064000,0.28864000
0.89362359,0.04064000,0.28784000
0.89366233,0.04064000,0.28776000
0.89328563,0.04064000,0.28880000
0.89308870,0.04072000,0.28944000
0.89309943,0.04072000,0.28936000
0.89305258,0.04072000,0.28968000
0.89301872,0.04072000,0.28976000
0.89306122,0.04072000,0.28960000
